pair_i,pair_j,a,b,c,d,e,f,g,jab_seed,jde_seed,entry_jab,entry_jde,twoJ,val
127,81,2,3,2,2,3,2,15,3,2,0,0,3,0.233853586673371
127,81,2,3,2,2,3,2,15,3,2,0,1,3,-0.0810092587300982
127,81,2,3,2,2,3,2,15,3,2,0,2,3,-0.732077523217316
127,81,2,3,2,2,3,2,15,3,2,0,3,3,-0.123743686707646
127,81,2,3,2,2,3,2,15,3,2,1,0,3,0.243027776190295
127,81,2,3,2,2,3,2,15,3,2,1,1,3,-0.0841872912024136
127,81,2,3,2,2,3,2,15,3,2,1,2,3,-0.760797279174945
127,81,2,3,2,2,3,2,15,3,2,1,3,3,-0.128598211496117
127,81,2,3,2,2,3,2,15,3,2,2,0,3,0.104582503316759
127,81,2,3,2,2,3,2,15,3,2,2,1,3,-0.0362284418654736
127,81,2,3,2,2,3,2,15,3,2,2,2,3,-0.32739502134272
127,81,2,3,2,2,3,2,15,3,2,2,3,3,-0.0553398590529466
127,81,2,3,2,2,3,2,15,3,2,3,0,3,0.371231060122938
127,81,2,3,2,2,3,2,15,3,2,3,1,3,-0.128598211496117
127,81,2,3,2,2,3,2,15,3,2,3,2,3,-1.16213704011188
127,81,2,3,2,2,3,2,15,3,2,3,3,3,-0.196437012805632
127,81,2,3,2,2,3,2,15,3,2,3,2,4,-0.632455532033676
127,81,2,3,2,2,3,2,15,3,2,1,1,5,-0.286860399652669
127,81,2,3,2,2,3,2,15,3,2,1,2,5,-0.242441287279576
127,81,2,3,2,2,3,2,15,3,2,1,3,5,0.306666666666667
127,81,2,3,2,2,3,2,15,3,2,2,1,5,-0.242441287279576
127,81,2,3,2,2,3,2,15,3,2,2,2,5,-0.204900285466192
127,81,2,3,2,2,3,2,15,3,2,2,3,5,0.259180638116745
127,81,2,3,2,2,3,2,15,3,2,3,1,5,0.306666666666667
127,81,2,3,2,2,3,2,15,3,2,3,2,5,0.259180638116745
127,81,2,3,2,2,3,2,15,3,2,3,3,5,-0.327840456745907
127,81,2,3,2,2,3,2,15,3,2,3,2,6,0.647951595291863
127,81,2,3,2,2,3,2,15,3,2,2,2,7,0.200445931434318
127,81,2,3,2,2,3,2,15,3,2,2,3,7,0.347182537414707
127,81,2,3,2,2,3,2,15,3,2,3,2,7,0.347182537414707
127,81,2,3,2,2,3,2,15,3,2,3,3,7,0.601337794302955
127,81,2,3,2,2,3,2,15,3,2,0,0,3,0.233853586673371
127,81,2,3,2,2,3,2,15,3,2,0,1,3,-0.0810092587300982
127,81,2,3,2,2,3,2,15,3,2,0,2,3,-0.732077523217316
127,81,2,3,2,2,3,2,15,3,2,0,3,3,-0.123743686707646
127,81,2,3,2,2,3,2,15,3,2,1,0,3,0.243027776190295
127,81,2,3,2,2,3,2,15,3,2,1,1,3,-0.0841872912024136
127,81,2,3,2,2,3,2,15,3,2,1,2,3,-0.760797279174945
127,81,2,3,2,2,3,2,15,3,2,1,3,3,-0.128598211496117
127,81,2,3,2,2,3,2,15,3,2,2,0,3,0.104582503316759
127,81,2,3,2,2,3,2,15,3,2,2,1,3,-0.0362284418654736
127,81,2,3,2,2,3,2,15,3,2,2,2,3,-0.32739502134272
127,81,2,3,2,2,3,2,15,3,2,2,3,3,-0.0553398590529466
127,81,2,3,2,2,3,2,15,3,2,3,0,3,0.371231060122938
127,81,2,3,2,2,3,2,15,3,2,3,1,3,-0.128598211496117
127,81,2,3,2,2,3,2,15,3,2,3,2,3,-1.16213704011188
127,81,2,3,2,2,3,2,15,3,2,3,3,3,-0.196437012805632
127,81,2,3,2,2,3,2,15,3,2,3,2,4,-0.632455532033676
127,81,2,3,2,2,3,2,15,3,2,1,1,5,-0.286860399652669
127,81,2,3,2,2,3,2,15,3,2,1,2,5,-0.242441287279576
127,81,2,3,2,2,3,2,15,3,2,1,3,5,0.306666666666667
127,81,2,3,2,2,3,2,15,3,2,2,1,5,-0.242441287279576
127,81,2,3,2,2,3,2,15,3,2,2,2,5,-0.204900285466192
127,81,2,3,2,2,3,2,15,3,2,2,3,5,0.259180638116745
127,81,2,3,2,2,3,2,15,3,2,3,1,5,0.306666666666667
127,81,2,3,2,2,3,2,15,3,2,3,2,5,0.259180638116745
127,81,2,3,2,2,3,2,15,3,2,3,3,5,-0.327840456745907
127,81,2,3,2,2,3,2,15,3,2,3,2,6,0.647951595291863
127,81,2,3,2,2,3,2,15,3,2,2,2,7,0.200445931434318
127,81,2,3,2,2,3,2,15,3,2,2,3,7,0.347182537414707
127,81,2,3,2,2,3,2,15,3,2,3,2,7,0.347182537414707
127,81,2,3,2,2,3,2,15,3,2,3,3,7,0.601337794302955
127,81,2,3,2,2,3,2,15,3,2,0,0,3,0.233853586673371
127,81,2,3,2,2,3,2,15,3,2,0,1,3,-0.0810092587300982
127,81,2,3,2,2,3,2,15,3,2,0,2,3,-0.732077523217316
127,81,2,3,2,2,3,2,15,3,2,0,3,3,-0.123743686707646
127,81,2,3,2,2,3,2,15,3,2,1,0,3,0.243027776190295
127,81,2,3,2,2,3,2,15,3,2,1,1,3,-0.0841872912024136
127,81,2,3,2,2,3,2,15,3,2,1,2,3,-0.760797279174945
127,81,2,3,2,2,3,2,15,3,2,1,3,3,-0.128598211496117
127,81,2,3,2,2,3,2,15,3,2,2,0,3,0.104582503316759
127,81,2,3,2,2,3,2,15,3,2,2,1,3,-0.0362284418654736
127,81,2,3,2,2,3,2,15,3,2,2,2,3,-0.32739502134272
127,81,2,3,2,2,3,2,15,3,2,2,3,3,-0.0553398590529466
127,81,2,3,2,2,3,2,15,3,2,3,0,3,0.371231060122938
127,81,2,3,2,2,3,2,15,3,2,3,1,3,-0.128598211496117
127,81,2,3,2,2,3,2,15,3,2,3,2,3,-1.16213704011188
127,81,2,3,2,2,3,2,15,3,2,3,3,3,-0.196437012805632
127,81,2,3,2,2,3,2,15,3,2,3,2,4,-0.632455532033676
127,81,2,3,2,2,3,2,15,3,2,1,1,5,-0.286860399652669
127,81,2,3,2,2,3,2,15,3,2,1,2,5,-0.242441287279576
127,81,2,3,2,2,3,2,15,3,2,1,3,5,0.306666666666667
127,81,2,3,2,2,3,2,15,3,2,2,1,5,-0.242441287279576
127,81,2,3,2,2,3,2,15,3,2,2,2,5,-0.204900285466192
127,81,2,3,2,2,3,2,15,3,2,2,3,5,0.259180638116745
127,81,2,3,2,2,3,2,15,3,2,3,1,5,0.306666666666667
127,81,2,3,2,2,3,2,15,3,2,3,2,5,0.259180638116745
127,81,2,3,2,2,3,2,15,3,2,3,3,5,-0.327840456745907
127,81,2,3,2,2,3,2,15,3,2,3,2,6,0.647951595291863
127,81,2,3,2,2,3,2,15,3,2,2,2,7,0.200445931434318
127,81,2,3,2,2,3,2,15,3,2,2,3,7,0.347182537414707
127,81,2,3,2,2,3,2,15,3,2,3,2,7,0.347182537414707
127,81,2,3,2,2,3,2,15,3,2,3,3,7,0.601337794302955
127,81,2,3,2,2,3,2,15,3,2,0,0,3,0.233853586673371
127,81,2,3,2,2,3,2,15,3,2,0,1,3,-0.0810092587300982
127,81,2,3,2,2,3,2,15,3,2,0,2,3,-0.732077523217316
127,81,2,3,2,2,3,2,15,3,2,0,3,3,-0.123743686707646
127,81,2,3,2,2,3,2,15,3,2,1,0,3,0.243027776190295
127,81,2,3,2,2,3,2,15,3,2,1,1,3,-0.0841872912024136
127,81,2,3,2,2,3,2,15,3,2,1,2,3,-0.760797279174945
127,81,2,3,2,2,3,2,15,3,2,1,3,3,-0.128598211496117
127,81,2,3,2,2,3,2,15,3,2,2,0,3,0.104582503316759
127,81,2,3,2,2,3,2,15,3,2,2,1,3,-0.0362284418654736
127,81,2,3,2,2,3,2,15,3,2,2,2,3,-0.32739502134272
127,81,2,3,2,2,3,2,15,3,2,2,3,3,-0.0553398590529466
127,81,2,3,2,2,3,2,15,3,2,3,0,3,0.371231060122938
127,81,2,3,2,2,3,2,15,3,2,3,1,3,-0.128598211496117
127,81,2,3,2,2,3,2,15,3,2,3,2,3,-1.16213704011188
127,81,2,3,2,2,3,2,15,3,2,3,3,3,-0.196437012805632
127,81,2,3,2,2,3,2,15,3,2,3,2,4,-0.632455532033676
127,81,2,3,2,2,3,2,15,3,2,1,1,5,-0.286860399652669
127,81,2,3,2,2,3,2,15,3,2,1,2,5,-0.242441287279576
127,81,2,3,2,2,3,2,15,3,2,1,3,5,0.306666666666667
127,81,2,3,2,2,3,2,15,3,2,2,1,5,-0.242441287279576
127,81,2,3,2,2,3,2,15,3,2,2,2,5,-0.204900285466192
127,81,2,3,2,2,3,2,15,3,2,2,3,5,0.259180638116745
127,81,2,3,2,2,3,2,15,3,2,3,1,5,0.306666666666667
127,81,2,3,2,2,3,2,15,3,2,3,2,5,0.259180638116745
127,81,2,3,2,2,3,2,15,3,2,3,3,5,-0.327840456745907
127,81,2,3,2,2,3,2,15,3,2,3,2,6,0.647951595291863
127,81,2,3,2,2,3,2,15,3,2,2,2,7,0.200445931434318
127,81,2,3,2,2,3,2,15,3,2,2,3,7,0.347182537414707
127,81,2,3,2,2,3,2,15,3,2,3,2,7,0.347182537414707
127,81,2,3,2,2,3,2,15,3,2,3,3,7,0.601337794302955
127,81,2,3,2,2,3,2,15,3,2,0,0,3,0.233853586673371
127,81,2,3,2,2,3,2,15,3,2,0,1,3,-0.0810092587300982
127,81,2,3,2,2,3,2,15,3,2,0,2,3,-0.732077523217316
127,81,2,3,2,2,3,2,15,3,2,0,3,3,-0.123743686707646
127,81,2,3,2,2,3,2,15,3,2,1,0,3,0.243027776190295
127,81,2,3,2,2,3,2,15,3,2,1,1,3,-0.0841872912024136
127,81,2,3,2,2,3,2,15,3,2,1,2,3,-0.760797279174945
127,81,2,3,2,2,3,2,15,3,2,1,3,3,-0.128598211496117
127,81,2,3,2,2,3,2,15,3,2,2,0,3,0.104582503316759
127,81,2,3,2,2,3,2,15,3,2,2,1,3,-0.0362284418654736
127,81,2,3,2,2,3,2,15,3,2,2,2,3,-0.32739502134272
127,81,2,3,2,2,3,2,15,3,2,2,3,3,-0.0553398590529466
127,81,2,3,2,2,3,2,15,3,2,3,0,3,0.371231060122938
127,81,2,3,2,2,3,2,15,3,2,3,1,3,-0.128598211496117
127,81,2,3,2,2,3,2,15,3,2,3,2,3,-1.16213704011188
127,81,2,3,2,2,3,2,15,3,2,3,3,3,-0.196437012805632
127,81,2,3,2,2,3,2,15,3,2,3,2,4,-0.632455532033676
127,81,2,3,2,2,3,2,15,3,2,1,1,5,-0.286860399652669
127,81,2,3,2,2,3,2,15,3,2,1,2,5,-0.242441287279576
127,81,2,3,2,2,3,2,15,3,2,1,3,5,0.306666666666667
127,81,2,3,2,2,3,2,15,3,2,2,1,5,-0.242441287279576
127,81,2,3,2,2,3,2,15,3,2,2,2,5,-0.204900285466192
127,81,2,3,2,2,3,2,15,3,2,2,3,5,0.259180638116745
127,81,2,3,2,2,3,2,15,3,2,3,1,5,0.306666666666667
127,81,2,3,2,2,3,2,15,3,2,3,2,5,0.259180638116745
127,81,2,3,2,2,3,2,15,3,2,3,3,5,-0.327840456745907
127,81,2,3,2,2,3,2,15,3,2,3,2,6,0.647951595291863
127,81,2,3,2,2,3,2,15,3,2,2,2,7,0.200445931434318
127,81,2,3,2,2,3,2,15,3,2,2,3,7,0.347182537414707
127,81,2,3,2,2,3,2,15,3,2,3,2,7,0.347182537414707
127,81,2,3,2,2,3,2,15,3,2,3,3,7,0.601337794302955
127,82,2,3,2,2,5,2,15,3,2,0,1,3,0.362284418654736
127,82,2,3,2,2,5,2,15,3,2,0,2,3,-0.209165006633519
127,82,2,3,2,2,5,2,15,3,2,1,1,3,0.376497011940334
127,82,2,3,2,2,5,2,15,3,2,1,2,3,-0.217370651192842
127,82,2,3,2,2,5,2,15,3,2,2,1,3,0.162018517460196
127,82,2,3,2,2,5,2,15,3,2,2,2,3,-0.0935414346693486
127,82,2,3,2,2,5,2,15,3,2,3,1,3,0.575108685380424
127,82,2,3,2,2,5,2,15,3,2,3,2,3,-0.33203915431768
127,82,2,3,2,2,5,2,15,3,2,3,2,4,-0.632455532033676
127,82,2,3,2,2,5,2,15,3,2,1,1,5,-0.320719676838062
127,82,2,3,2,2,5,2,15,3,2,1,2,5,-0.848544505478515
127,82,2,3,2,2,5,2,15,3,2,2,1,5,-0.271057599454843
127,82,2,3,2,2,5,2,15,3,2,2,2,5,-0.717150999131673
127,82,2,3,2,2,5,2,15,3,2,3,1,5,0.342863756549968
127,82,2,3,2,2,5,2,15,3,2,3,2,5,0.907132233408608
127,82,2,3,2,2,5,2,15,3,2,3,2,6,0.647951595291863
127,82,2,3,2,2,5,2,15,3,2,0,1,3,0.362284418654736
127,82,2,3,2,2,5,2,15,3,2,0,2,3,-0.209165006633519
127,82,2,3,2,2,5,2,15,3,2,1,1,3,0.376497011940334
127,82,2,3,2,2,5,2,15,3,2,1,2,3,-0.217370651192842
127,82,2,3,2,2,5,2,15,3,2,2,1,3,0.162018517460196
127,82,2,3,2,2,5,2,15,3,2,2,2,3,-0.0935414346693486
127,82,2,3,2,2,5,2,15,3,2,3,1,3,0.575108685380424
127,82,2,3,2,2,5,2,15,3,2,3,2,3,-0.33203915431768
127,82,2,3,2,2,5,2,15,3,2,3,2,4,-0.632455532033676
127,82,2,3,2,2,5,2,15,3,2,1,1,5,-0.320719676838062
127,82,2,3,2,2,5,2,15,3,2,1,2,5,-0.848544505478515
127,82,2,3,2,2,5,2,15,3,2,2,1,5,-0.271057599454843
127,82,2,3,2,2,5,2,15,3,2,2,2,5,-0.717150999131673
127,82,2,3,2,2,5,2,15,3,2,3,1,5,0.342863756549968
127,82,2,3,2,2,5,2,15,3,2,3,2,5,0.907132233408608
127,82,2,3,2,2,5,2,15,3,2,3,2,6,0.647951595291863
127,82,2,3,2,2,5,2,15,3,2,0,1,3,0.362284418654736
127,82,2,3,2,2,5,2,15,3,2,0,2,3,-0.209165006633519
127,82,2,3,2,2,5,2,15,3,2,1,1,3,0.376497011940334
127,82,2,3,2,2,5,2,15,3,2,1,2,3,-0.217370651192842
127,82,2,3,2,2,5,2,15,3,2,2,1,3,0.162018517460196
127,82,2,3,2,2,5,2,15,3,2,2,2,3,-0.0935414346693486
127,82,2,3,2,2,5,2,15,3,2,3,1,3,0.575108685380424
127,82,2,3,2,2,5,2,15,3,2,3,2,3,-0.33203915431768
127,82,2,3,2,2,5,2,15,3,2,3,2,4,-0.632455532033676
127,82,2,3,2,2,5,2,15,3,2,1,1,5,-0.320719676838062
127,82,2,3,2,2,5,2,15,3,2,1,2,5,-0.848544505478515
127,82,2,3,2,2,5,2,15,3,2,2,1,5,-0.271057599454843
127,82,2,3,2,2,5,2,15,3,2,2,2,5,-0.717150999131673
127,82,2,3,2,2,5,2,15,3,2,3,1,5,0.342863756549968
127,82,2,3,2,2,5,2,15,3,2,3,2,5,0.907132233408608
127,82,2,3,2,2,5,2,15,3,2,3,2,6,0.647951595291863
127,83,2,3,2,2,4,3,15,3,2,0,1,3,0.362284418654736
127,83,2,3,2,2,4,3,15,3,2,0,2,3,0.209165006633519
127,83,2,3,2,2,4,3,15,3,2,1,1,3,0.376497011940334
127,83,2,3,2,2,4,3,15,3,2,1,2,3,0.217370651192842
127,83,2,3,2,2,4,3,15,3,2,2,1,3,0.162018517460196
127,83,2,3,2,2,4,3,15,3,2,2,2,3,0.0935414346693486
127,83,2,3,2,2,4,3,15,3,2,3,1,3,0.575108685380424
127,83,2,3,2,2,4,3,15,3,2,3,2,3,0.33203915431768
127,83,2,3,2,2,4,3,15,3,2,1,1,5,-0.320719676838062
127,83,2,3,2,2,4,3,15,3,2,1,2,5,-0.363661930919364
127,83,2,3,2,2,4,3,15,3,2,2,1,5,-0.271057599454843
127,83,2,3,2,2,4,3,15,3,2,2,2,5,-0.307350428199288
127,83,2,3,2,2,4,3,15,3,2,3,1,5,0.342863756549968
127,83,2,3,2,2,4,3,15,3,2,3,2,5,0.388770957175118
127,83,2,3,2,2,4,3,15,3,2,2,2,7,-0.400891862868637
127,83,2,3,2,2,4,3,15,3,2,3,2,7,-0.694365074829414
127,83,2,3,2,2,4,3,15,3,2,0,1,3,0.362284418654736
127,83,2,3,2,2,4,3,15,3,2,0,2,3,0.209165006633519
127,83,2,3,2,2,4,3,15,3,2,1,1,3,0.376497011940334
127,83,2,3,2,2,4,3,15,3,2,1,2,3,0.217370651192842
127,83,2,3,2,2,4,3,15,3,2,2,1,3,0.162018517460196
127,83,2,3,2,2,4,3,15,3,2,2,2,3,0.0935414346693486
127,83,2,3,2,2,4,3,15,3,2,3,1,3,0.575108685380424
127,83,2,3,2,2,4,3,15,3,2,3,2,3,0.33203915431768
127,83,2,3,2,2,4,3,15,3,2,1,1,5,-0.320719676838062
127,83,2,3,2,2,4,3,15,3,2,1,2,5,-0.363661930919364
127,83,2,3,2,2,4,3,15,3,2,2,1,5,-0.271057599454843
127,83,2,3,2,2,4,3,15,3,2,2,2,5,-0.307350428199288
127,83,2,3,2,2,4,3,15,3,2,3,1,5,0.342863756549968
127,83,2,3,2,2,4,3,15,3,2,3,2,5,0.388770957175118
127,83,2,3,2,2,4,3,15,3,2,2,2,7,-0.400891862868637
127,83,2,3,2,2,4,3,15,3,2,3,2,7,-0.694365074829414
127,83,2,3,2,2,4,3,15,3,2,0,1,3,0.362284418654736
127,83,2,3,2,2,4,3,15,3,2,0,2,3,0.209165006633519
127,83,2,3,2,2,4,3,15,3,2,1,1,3,0.376497011940334
127,83,2,3,2,2,4,3,15,3,2,1,2,3,0.217370651192842
127,83,2,3,2,2,4,3,15,3,2,2,1,3,0.162018517460196
127,83,2,3,2,2,4,3,15,3,2,2,2,3,0.0935414346693486
127,83,2,3,2,2,4,3,15,3,2,3,1,3,0.575108685380424
127,83,2,3,2,2,4,3,15,3,2,3,2,3,0.33203915431768
127,83,2,3,2,2,4,3,15,3,2,1,1,5,-0.320719676838062
127,83,2,3,2,2,4,3,15,3,2,1,2,5,-0.363661930919364
127,83,2,3,2,2,4,3,15,3,2,2,1,5,-0.271057599454843
127,83,2,3,2,2,4,3,15,3,2,2,2,5,-0.307350428199288
127,83,2,3,2,2,4,3,15,3,2,3,1,5,0.342863756549968
127,83,2,3,2,2,4,3,15,3,2,3,2,5,0.388770957175118
127,83,2,3,2,2,4,3,15,3,2,2,2,7,-0.400891862868637
127,83,2,3,2,2,4,3,15,3,2,3,2,7,-0.694365074829414
127,102,2,3,4,2,3,2,15,3,2,3,1,5,-0.557773351022717
127,102,2,3,4,2,3,2,15,3,2,3,2,5,-0.471404520791032
127,102,2,3,4,2,3,2,15,3,2,3,3,5,0.596284793999944
127,102,2,3,4,2,3,2,15,3,2,3,2,6,-0.942809041582063
127,102,2,3,4,2,3,2,15,3,2,3,2,7,-0.125
127,102,2,3,4,2,3,2,15,3,2,3,3,7,-0.21650635094611
127,102,2,3,4,2,3,2,15,3,2,3,1,5,-0.557773351022717
127,102,2,3,4,2,3,2,15,3,2,3,2,5,-0.471404520791032
127,102,2,3,4,2,3,2,15,3,2,3,3,5,0.596284793999944
127,102,2,3,4,2,3,2,15,3,2,3,2,6,-0.942809041582063
127,102,2,3,4,2,3,2,15,3,2,3,2,7,-0.125
127,102,2,3,4,2,3,2,15,3,2,3,3,7,-0.21650635094611
127,102,2,3,4,2,3,2,15,3,2,3,1,5,-0.557773351022717
127,102,2,3,4,2,3,2,15,3,2,3,2,5,-0.471404520791032
127,102,2,3,4,2,3,2,15,3,2,3,3,5,0.596284793999944
127,102,2,3,4,2,3,2,15,3,2,3,2,6,-0.942809041582063
127,102,2,3,4,2,3,2,15,3,2,3,2,7,-0.125
127,102,2,3,4,2,3,2,15,3,2,3,3,7,-0.21650635094611
127,102,2,3,4,2,3,2,15,3,2,3,1,5,-0.557773351022717
127,102,2,3,4,2,3,2,15,3,2,3,2,5,-0.471404520791032
127,102,2,3,4,2,3,2,15,3,2,3,3,5,0.596284793999944
127,102,2,3,4,2,3,2,15,3,2,3,2,6,-0.942809041582063
127,102,2,3,4,2,3,2,15,3,2,3,2,7,-0.125
127,102,2,3,4,2,3,2,15,3,2,3,3,7,-0.21650635094611
127,102,2,3,4,2,3,2,15,3,2,3,1,5,-0.557773351022717
127,102,2,3,4,2,3,2,15,3,2,3,2,5,-0.471404520791032
127,102,2,3,4,2,3,2,15,3,2,3,3,5,0.596284793999944
127,102,2,3,4,2,3,2,15,3,2,3,2,6,-0.942809041582063
127,102,2,3,4,2,3,2,15,3,2,3,2,7,-0.125
127,102,2,3,4,2,3,2,15,3,2,3,3,7,-0.21650635094611
127,103,2,3,4,2,5,2,15,3,2,3,1,5,-0.623609564462324
127,103,2,3,4,2,5,2,15,3,2,3,2,5,-1.64991582276861
127,103,2,3,4,2,5,2,15,3,2,3,2,6,-0.942809041582063
127,103,2,3,4,2,5,2,15,3,2,3,1,5,-0.623609564462324
127,103,2,3,4,2,5,2,15,3,2,3,2,5,-1.64991582276861
127,103,2,3,4,2,5,2,15,3,2,3,2,6,-0.942809041582063
127,103,2,3,4,2,5,2,15,3,2,3,1,5,-0.623609564462324
127,103,2,3,4,2,5,2,15,3,2,3,2,5,-1.64991582276861
127,103,2,3,4,2,5,2,15,3,2,3,2,6,-0.942809041582063
127,104,2,3,4,2,4,3,15,3,2,3,1,5,-0.623609564462324
127,104,2,3,4,2,4,3,15,3,2,3,2,5,-0.707106781186548
127,104,2,3,4,2,4,3,15,3,2,3,2,7,0.25
127,104,2,3,4,2,4,3,15,3,2,3,1,5,-0.623609564462324
127,104,2,3,4,2,4,3,15,3,2,3,2,5,-0.707106781186548
127,104,2,3,4,2,4,3,15,3,2,3,2,7,0.25
127,104,2,3,4,2,4,3,15,3,2,3,1,5,-0.623609564462324
127,104,2,3,4,2,4,3,15,3,2,3,2,5,-0.707106781186548
127,104,2,3,4,2,4,3,15,3,2,3,2,7,0.25
127,116,2,3,3,2,3,3,15,3,2,0,0,3,-0.330718913883074
127,116,2,3,3,2,3,3,15,3,2,0,1,3,0.114564392373896
127,116,2,3,3,2,3,3,15,3,2,0,2,3,0.443705983732471
127,116,2,3,3,2,3,3,15,3,2,0,3,3,0.175
127,116,2,3,3,2,3,3,15,3,2,1,0,3,0.343693177121688
127,116,2,3,3,2,3,3,15,3,2,1,1,3,-0.119058808997907
127,116,2,3,3,2,3,3,15,3,2,1,2,3,-0.461112784468182
127,116,2,3,3,2,3,3,15,3,2,1,3,3,-0.181865334794732
127,116,2,3,3,2,3,3,15,3,2,2,0,3,-0.14790199457749
127,116,2,3,3,2,3,3,15,3,2,2,1,3,0.051234753829798
127,116,2,3,3,2,3,3,15,3,2,2,2,3,0.198431348329844
127,116,2,3,3,2,3,3,15,3,2,2,3,3,0.0782623792124926
127,116,2,3,3,2,3,3,15,3,2,3,0,3,0.525
127,116,2,3,3,2,3,3,15,3,2,3,1,3,-0.181865334794732
127,116,2,3,3,2,3,3,15,3,2,3,2,3,-0.704361412912434
127,116,2,3,3,2,3,3,15,3,2,3,3,3,-0.277803887661782
127,116,2,3,3,2,3,3,15,3,2,1,1,5,-0.405681867696571
127,116,2,3,3,2,3,3,15,3,2,1,2,5,0.342863756549968
127,116,2,3,3,2,3,3,15,3,2,1,3,5,0.433692159127749
127,116,2,3,3,2,3,3,15,3,2,2,1,5,0.342863756549968
127,116,2,3,3,2,3,3,15,3,2,2,2,5,-0.289772762640408
127,116,2,3,3,2,3,3,15,3,2,2,3,5,-0.366536773529214
127,116,2,3,3,2,3,3,15,3,2,3,1,5,0.433692159127749
127,116,2,3,3,2,3,3,15,3,2,3,2,5,-0.366536773529214
127,116,2,3,3,2,3,3,15,3,2,3,3,5,-0.463636420224652
127,116,2,3,3,2,3,3,15,3,2,2,2,7,0.28347335475692
127,116,2,3,3,2,3,3,15,3,2,2,3,7,-0.490990253030983
127,116,2,3,3,2,3,3,15,3,2,3,2,7,-0.490990253030983
127,116,2,3,3,2,3,3,15,3,2,3,3,7,0.850420064270761
127,116,2,3,3,2,3,3,15,3,2,0,0,3,-0.330718913883074
127,116,2,3,3,2,3,3,15,3,2,0,1,3,0.114564392373896
127,116,2,3,3,2,3,3,15,3,2,0,2,3,0.443705983732471
127,116,2,3,3,2,3,3,15,3,2,0,3,3,0.175
127,116,2,3,3,2,3,3,15,3,2,1,0,3,0.343693177121688
127,116,2,3,3,2,3,3,15,3,2,1,1,3,-0.119058808997907
127,116,2,3,3,2,3,3,15,3,2,1,2,3,-0.461112784468182
127,116,2,3,3,2,3,3,15,3,2,1,3,3,-0.181865334794732
127,116,2,3,3,2,3,3,15,3,2,2,0,3,-0.14790199457749
127,116,2,3,3,2,3,3,15,3,2,2,1,3,0.051234753829798
127,116,2,3,3,2,3,3,15,3,2,2,2,3,0.198431348329844
127,116,2,3,3,2,3,3,15,3,2,2,3,3,0.0782623792124926
127,116,2,3,3,2,3,3,15,3,2,3,0,3,0.525
127,116,2,3,3,2,3,3,15,3,2,3,1,3,-0.181865334794732
127,116,2,3,3,2,3,3,15,3,2,3,2,3,-0.704361412912434
127,116,2,3,3,2,3,3,15,3,2,3,3,3,-0.277803887661782
127,116,2,3,3,2,3,3,15,3,2,1,1,5,-0.405681867696571
127,116,2,3,3,2,3,3,15,3,2,1,2,5,0.342863756549968
127,116,2,3,3,2,3,3,15,3,2,1,3,5,0.433692159127749
127,116,2,3,3,2,3,3,15,3,2,2,1,5,0.342863756549968
127,116,2,3,3,2,3,3,15,3,2,2,2,5,-0.289772762640408
127,116,2,3,3,2,3,3,15,3,2,2,3,5,-0.366536773529214
127,116,2,3,3,2,3,3,15,3,2,3,1,5,0.433692159127749
127,116,2,3,3,2,3,3,15,3,2,3,2,5,-0.366536773529214
127,116,2,3,3,2,3,3,15,3,2,3,3,5,-0.463636420224652
127,116,2,3,3,2,3,3,15,3,2,2,2,7,0.28347335475692
127,116,2,3,3,2,3,3,15,3,2,2,3,7,-0.490990253030983
127,116,2,3,3,2,3,3,15,3,2,3,2,7,-0.490990253030983
127,116,2,3,3,2,3,3,15,3,2,3,3,7,0.850420064270761
127,116,2,3,3,2,3,3,15,3,2,0,0,3,-0.330718913883074
127,116,2,3,3,2,3,3,15,3,2,0,1,3,0.114564392373896
127,116,2,3,3,2,3,3,15,3,2,0,2,3,0.443705983732471
127,116,2,3,3,2,3,3,15,3,2,0,3,3,0.175
127,116,2,3,3,2,3,3,15,3,2,1,0,3,0.343693177121688
127,116,2,3,3,2,3,3,15,3,2,1,1,3,-0.119058808997907
127,116,2,3,3,2,3,3,15,3,2,1,2,3,-0.461112784468182
127,116,2,3,3,2,3,3,15,3,2,1,3,3,-0.181865334794732
127,116,2,3,3,2,3,3,15,3,2,2,0,3,-0.14790199457749
127,116,2,3,3,2,3,3,15,3,2,2,1,3,0.051234753829798
127,116,2,3,3,2,3,3,15,3,2,2,2,3,0.198431348329844
127,116,2,3,3,2,3,3,15,3,2,2,3,3,0.0782623792124926
127,116,2,3,3,2,3,3,15,3,2,3,0,3,0.525
127,116,2,3,3,2,3,3,15,3,2,3,1,3,-0.181865334794732
127,116,2,3,3,2,3,3,15,3,2,3,2,3,-0.704361412912434
127,116,2,3,3,2,3,3,15,3,2,3,3,3,-0.277803887661782
127,116,2,3,3,2,3,3,15,3,2,1,1,5,-0.405681867696571
127,116,2,3,3,2,3,3,15,3,2,1,2,5,0.342863756549968
127,116,2,3,3,2,3,3,15,3,2,1,3,5,0.433692159127749
127,116,2,3,3,2,3,3,15,3,2,2,1,5,0.342863756549968
127,116,2,3,3,2,3,3,15,3,2,2,2,5,-0.289772762640408
127,116,2,3,3,2,3,3,15,3,2,2,3,5,-0.366536773529214
127,116,2,3,3,2,3,3,15,3,2,3,1,5,0.433692159127749
127,116,2,3,3,2,3,3,15,3,2,3,2,5,-0.366536773529214
127,116,2,3,3,2,3,3,15,3,2,3,3,5,-0.463636420224652
